282453,11.2,-150.4,12.8,3,3,0.51
282493,11.2,-150.4,12.8,3,3,0.52
282533,11.2,-150.4,12.8,3,3,0.52
282573,11.2,-150.4,12.9,3,3,0.52
282613,11.2,-150.5,12.9,3,3,0.52
282653,11.1,-150.3,13.0,3,3,0.53
282693,11.0,-150.2,13.1,3,3,0.52
282733,11.0,-150.2,13.2,3,3,0.53
282773,11.1,-150.3,13.3,3,3,0.53
282813,11.1,-150.4,13.4,3,3,0.53
282853,11.1,-150.5,13.4,3,3,0.53
282893,11.2,-150.8,13.4,3,3,0.53
282933,11.3,-150.9,13.4,3,3,0.53
282973,11.3,-150.9,13.4,3,3,0.52
283013,11.3,-150.7,13.4,3,3,0.52
283053,11.2,-150.5,13.5,3,3,0.52
283093,11.2,-150.3,13.7,3,3,0.52
283133,11.1,-149.9,13.8,3,3,0.52
283173,10.9,-149.5,14.0,3,3,0.51
283213,10.8,-149.3,14.3,3,3,0.51
283253,10.6,-149.0,14.6,3,3,0.52
283293,10.5,-148.7,15.1,3,3,0.52
283333,10.6,-148.5,15.7,3,3,0.52
283373,10.9,-148.3,16.6,3,3,0.53
283413,11.2,-148.2,17.4,3,3,0.55
283453,11.3,-147.7,18.3,3,3,0.56
283493,11.2,-147.0,19.2,3,3,0.57
283533,11.1,-146.5,20.2,3,3,0.59
283573,11.1,-146.2,21.0,3,3,0.62
283613,11.0,-146.1,21.7,3,3,0.67
283653,10.8,-146.0,22.4,3,3,0.71
283693,10.6,-145.7,23.2,3,3,0.75
283733,10.3,-145.4,24.1,3,3,0.8
283773,10.0,-145.3,25.0,3,3,0.88
283813,9.7,-145.2,26.2,3,3,1.02
283853,9.4,-145.1,27.5,3,3,1.22
283893,9.0,-145.1,28.6,3,3,1.5
283933,8.6,-145.4,29.4,3,3,1.83
283973,8.0,-145.6,29.8,3,3,2.24
284013,7.2,-145.7,30.3,3,3,2.72
284053,6.6,-146.2,30.7,3,3,3.26
284093,6.2,-147.2,31.2,3,3,3.86
284133,5.8,-148.2,31.7,3,3,4.5
284173,5.5,-149.2,32.3,3,3,5.19
284213,5.2,-149.7,33.2,3,3,5.9
284253,4.8,-150.0,34.1,3,3,6.7
284293,4.4,-150.3,34.9,3,3,7.53
284333,3.9,-150.8,35.5,3,3,8.41
284373,3.4,-151.3,35.9,3,3,9.31
284413,3.2,-151.9,36.5,3,3,10.22
284453,2.7,-152.1,37.1,3,3,11.12
284493,2.4,-152.5,37.9,3,3,12.01
284533,2.0,-152.9,38.8,3,3,12.89
284573,1.4,-152.9,39.8,3,3,13.75
284613,1.5,-153.3,40.9,3,3,14.64
284653,1.7,-154.2,42.1,3,3,15.53
284693,1.6,-154.9,43.0,3,3,16.47
284733,1.3,-155.4,43.8,3,3,17.4
284773,1.1,-155.8,44.6,3,3,18.35
284813,0.6,-155.8,45.6,3,3,19.28
284853,0.7,-156.1,46.8,3,3,20.25
284893,0.6,-156.1,47.9,3,3,21.18
284933,0.6,-156.1,49.0,3,3,22.13
284973,-0.1,-155.7,50.0,3,3,23.04
285013,-0.7,-155.4,51.0,3,3,23.93
285053,-1.2,-155.0,52.2,3,3,24.83
285093,-1.4,-154.9,53.4,3,3,25.76
285133,-1.5,-154.8,54.6,3,3,26.68
285173,-1.2,-154.9,55.7,3,3,27.59
285213,-0.7,-155.4,56.8,3,3,28.48
285253,-0.7,-155.4,58.2,3,3,29.34
285293,-0.6,-155.4,59.5,3,3,30.24
285333,-0.8,-155.2,60.8,3,3,31.11
285373,-1.1,-155.2,61.8,3,3,31.99
285413,-1.5,-155.1,62.9,3,3,32.81
285453,-2.0,-155.3,64.3,3,3,33.66
285493,-2.7,-155.5,65.9,3,3,34.5
285533,-3.8,-155.8,67.5,3,3,35.39
285573,-4.0,-156.8,68.7,3,3,36.28
285613,-4.1,-157.3,69.8,3,3,37.15
285653,-3.7,-157.8,70.9,3,3,38.0
285693,-3.8,-157.9,72.1,3,3,38.85
285733,-4.0,-157.9,73.3,3,3,39.7
285773,-4.3,-157.9,74.5,3,3,40.54
285813,-4.6,-158.0,75.5,3,3,41.34
285853,-4.4,-158.4,76.7,3,3,42.11
285893,-4.5,-158.8,77.5,3,3,42.87
285933,-4.9,-159.4,78.5,3,3,43.61
285973,-5.0,-160.1,79.4,3,3,44.38
286013,-5.1,-160.4,80.3,3,3,45.11
286053,-4.7,-160.8,81.0,3,3,45.85
286093,-4.6,-160.8,81.8,3,3,46.53
286133,-4.3,-160.8,82.5,3,3,47.22
286173,-3.7,-160.8,83.1,3,3,47.83
286213,-3.6,-160.9,83.5,3,3,48.39
286253,-2.9,-161.0,83.9,3,3,48.88
286293,-2.4,-161.3,84.2,3,3,49.3
286333,-2.8,-161.3,84.5,3,3,49.68
286373,-2.2,-161.5,84.9,3,3,50.01
286413,-2.5,-161.7,85.1,3,3,50.29
286453,-2.5,-161.9,85.2,3,3,50.49
286493,-2.4,-162.0,85.2,3,3,50.63
286533,-2.8,-162.0,85.0,3,3,50.69
286573,-2.9,-162.0,84.4,3,3,50.62
286613,-3.2,-162.1,83.5,3,3,50.38
286653,-3.2,-162.0,82.4,3,3,49.92
286693,-3.2,-161.9,81.0,3,3,49.27
286733,-3.0,-162.0,79.5,3,3,48.37
286773,-2.6,-162.4,77.9,3,3,47.35
286813,-2.5,-162.7,76.6,3,3,46.17
286853,-2.2,-163.3,75.3,3,3,44.94
286893,-2.3,-163.4,74.3,3,3,43.7
286933,-1.9,-163.2,73.5,3,3,42.52
286973,-2.3,-162.8,72.5,3,3,41.4
287013,-2.2,-162.6,71.3,3,3,40.34
287053,-2.2,-162.5,69.9,3,3,39.35
287093,-2.2,-162.5,68.6,3,3,38.41
287133,-2.0,-162.3,67.7,3,3,37.57
287173,-2.0,-162.1,66.8,3,3,36.74
287213,-1.9,-161.8,65.8,3,3,35.95
287253,-1.7,-161.6,64.5,3,3,35.09
287293,-1.6,-161.3,63.2,3,3,34.28
287333,-1.4,-161.1,61.9,3,3,33.44
287373,-1.4,-160.7,60.8,3,3,32.68
287413,-1.3,-160.5,59.9,3,3,31.92
287453,-1.3,-160.1,59.2,3,3,31.17
287493,-1.1,-159.8,58.3,3,3,30.43
287533,-1.2,-159.5,57.2,3,3,29.67
287573,-1.2,-159.0,56.0,3,3,28.92
287613,-1.4,-158.6,54.7,3,3,28.17
287653,-1.5,-158.0,53.4,3,3,27.41
287693,-2.2,-157.2,52.3,3,3,26.66
287733,-2.0,-156.8,51.4,3,3,25.91
287773,-2.0,-156.3,50.4,3,3,25.11
287813,-2.2,-155.8,49.2,3,3,24.29
287853,-2.4,-155.3,48.0,3,3,23.42
287893,-2.4,-154.9,47.0,3,3,22.58
287933,-2.4,-154.6,46.1,3,3,21.75
287973,-2.2,-154.4,45.2,3,3,20.97
288013,-2.1,-154.2,44.3,3,3,20.15
288053,-1.9,-154.0,43.2,3,3,19.3
288093,-1.9,-153.8,42.0,3,3,18.41
288133,-1.7,-153.7,40.8,3,3,17.49
288173,-1.6,-153.4,39.6,3,3,16.55
288213,-1.5,-153.0,38.6,3,3,15.61
288253,-1.5,-152.6,37.8,3,3,14.66
288293,-1.2,-152.5,37.2,3,3,13.73
288333,-1.0,-152.3,36.7,3,3,12.84
288373,-0.9,-151.9,36.1,3,3,12.0
288413,-0.7,-151.6,35.4,3,3,11.22
288453,-0.4,-151.6,34.5,3,3,10.43
288493,-0.2,-151.6,33.4,3,3,9.69
288533,0.0,-151.5,32.5,3,3,8.89
288573,0.3,-151.2,31.7,3,3,8.11
288613,0.5,-150.8,31.2,3,3,7.32
288653,0.8,-150.6,30.8,3,3,6.54
288693,1.3,-150.3,30.4,3,3,5.76
288733,1.8,-150.2,29.8,3,3,5.0
288773,2.5,-150.0,28.9,3,3,4.28
288813,3.2,-149.9,28.0,3,3,3.61
288853,3.8,-149.7,27.1,3,3,3.02
288893,4.4,-149.4,26.3,3,3,2.49
288933,4.9,-149.0,25.4,3,3,2.04
288973,5.2,-148.3,24.6,3,3,1.66
289013,5.5,-147.5,23.7,3,3,1.36
289053,5.8,-146.8,22.8,3,3,1.13
289093,6.2,-146.3,21.9,3,3,0.96
289133,6.6,-145.8,21.1,3,3,0.84
289173,7.2,-145.3,20.3,3,3,0.77
289213,7.6,-144.5,19.5,3,3,0.72
289253,7.8,-143.6,18.8,3,3,0.7
289293,7.9,-142.5,18.1,3,3,0.6
289333,8.0,-141.7,17.4,3,3,0.52
